timestamp,CHANNEL,METRIC_NAME,LIFT
2025-03-01,Digital,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 1",-0.19774193548387095
2025-03-01,Digital,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 10-19",-0.3256451612903226
2025-03-01,Digital,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 2-3",-0.04416129032258064
2025-03-01,Digital,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 20+",0.21088709677419354
2025-03-01,Digital,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 4-9",-0.006532258064516129
2025-03-01,Digital,Ethnicity - Asian,-0.1957741935483871
2025-03-01,Digital,Ethnicity - Black/African American,0.4036290322580645
2025-03-01,Digital,Ethnicity - Hispanic,-0.10629032258064516
2025-03-01,Digital,Ethnicity - Native American,-0.23387096774193547
2025-03-01,Digital,Ethnicity - Native Hawaiian or Other Pacific Islander,0.0
2025-03-01,Digital,Ethnicity - Other,-0.3870967741935484
2025-03-01,Digital,Ethnicity - Prefer not to answer,-0.06451612903225806
2025-03-01,Digital,Ethnicity - White/Caucasian,0.01761290322580645
2025-03-01,Digital,Gender - Female,-0.0635967741935484
2025-03-01,Digital,Gender - I prefer to self identify,0.0
2025-03-01,Digital,Gender - Male,0.146
2025-03-01,Digital,Gender - Non-binary or gender fluid,0.016129032258064516
2025-03-01,Digital,Gender - Prefer not to answer,-0.3387096774193548
2025-03-01,Digital,Past Brand Recency - Amazon - I did not use in the past 30 days,0.13974193548387095
2025-03-01,Digital,Past Brand Recency - Amazon - Less than once a week,0.07329032258064515
2025-03-01,Digital,Past Brand Recency - Amazon - Once a week,0.047870967741935486
2025-03-01,Digital,Past Brand Recency - Amazon - Several times a week,-0.1309193548387097
2025-03-01,Digital,Past Brand Recency - DoorDash - I did not use in the past 30 days,0.36446774193548387
2025-03-01,Digital,Past Brand Recency - DoorDash - Less than once a week,0.1858709677419355
2025-03-01,Digital,Past Brand Recency - DoorDash - Once a week,-0.04448387096774194
2025-03-01,Digital,Past Brand Recency - DoorDash - Several times a week,-0.025790322580645165
2025-03-01,Digital,Past Brand Recency - Grubhub - I did not use in the past 30 days,0.20619354838709678
2025-03-01,Digital,Past Brand Recency - Grubhub - Less than once a week,0.05745161290322581
2025-03-01,Digital,Past Brand Recency - Grubhub - Once a week,-0.1348709677419355
2025-03-01,Digital,Past Brand Recency - Grubhub - Several times a week,-0.0625483870967742
2025-03-01,Digital,Past Brand Recency - Instacart - I did not use in the past 30 days,0.40693548387096773
2025-03-01,Digital,Past Brand Recency - Instacart - Less than once a week,0.00479032258064516
2025-03-01,Digital,Past Brand Recency - Instacart - Once a week,0.5168548387096774
2025-03-01,Digital,Past Brand Recency - Instacart - Several times a week,0.22353225806451613
2025-03-01,Digital,Past Brand Recency - Uber Eats - I did not use in the past 30 days,0.2315483870967742
2025-03-01,Digital,Past Brand Recency - Uber Eats - Less than once a week,-0.06298387096774193
2025-03-01,Digital,Past Brand Recency - Uber Eats - Once a week,0.2538225806451613
2025-03-01,Digital,Past Brand Recency - Uber Eats - Several times a week,0.06941935483870969
2025-03-01,Digital,Past Brand Usage - Amazon,-0.006129032258064516
2025-03-01,Digital,Past Brand Usage - DoorDash,0.022290322580645158
2025-03-01,Digital,Past Brand Usage - Grubhub,0.048209677419354835
2025-03-01,Digital,Past Brand Usage - Instacart,0.19766129032258062
2025-03-01,Digital,Past Brand Usage - Uber Eats,0.08141935483870968
2025-03-01,Digital,Past Brand Usage - Used Competitor but NOT Used DoorDash,-0.0707258064516129
2025-03-01,Social,Age - 18-24,0.27296774193548384
2025-03-01,Social,Age - 25-34,0.026661290322580647
2025-03-01,Social,Age - 35-44,0.024080645161290323
2025-03-01,Social,Age - 45-54,0.022467741935483874
2025-03-01,Social,Any - Any,0.03148387096774193
2025-03-01,Social,"Children in HH -  Yes, age 0-6",0.061596774193548386
2025-03-01,Social,"Children in HH -  Yes, age 13-17",-0.004935483870967741
2025-03-01,Social,"Children in HH -  Yes, age 7-12",0.025612903225806453
2025-03-01,Social,Children in HH - No,0.0733225806451613
2025-03-01,Social,DashPass Benefit Awareness - $0 Delivery + 1 Other Benefit (DP aware non-users),0.005016129032258064
2025-03-01,Social,DashPass Benefit Awareness - $0 Delivery + 1 Other Benefit (DP users),-0.001564516129032259
2025-03-01,Social,DashPass Use - Have not heard of it,0.4465483870967742
2025-03-01,Social,DashPass Use - Heard of it but haven't used it,0.14624193548387096
2025-03-01,Social,DashPass Use - Use it now,0.006306451612903225
2025-03-01,Social,DashPass Use - Used in the past but do not use now,0.047177419354838705
2025-03-01,Social,"Delivery Category -  Groceries (e.g., dairy, eggs, produce, meat, bread, snacks, pasta, etc.)",0.05293548387096774
2025-03-01,Social,"Delivery Category -  Household Essentials (e.g., paper towels, toilet paper, cleaning supplies, organizers, etc.)",0.006935483870967741
2025-03-01,Social,"Delivery Category -  Personal Care &amp; Beauty (e.g., cosmetics/makeup, bath and body, skincare, feminine care, etc.)",0.027129032258064515
2025-03-01,Social,"Delivery Category -  Prepared Restaurant Food (e.g., pizza, Thai food, Mexican food, sushi, etc.)",0.03503225806451613
2025-03-01,Social,Delivery Category - None of the above,0.7853387096774194
2025-03-01,Social,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 1",0.005403225806451613
2025-03-01,Social,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 10-19",0.04562903225806452
2025-03-01,Social,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 2-3",-0.0025967741935483874
2025-03-01,Social,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 20+",0.018741935483870965
2025-03-01,Social,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 4-9",0.004064516129032258
2025-03-01,Social,Ethnicity - Asian,0.15751612903225806
2025-03-01,Social,Ethnicity - Black/African American,0.27203225806451614
2025-03-01,Social,Ethnicity - Hispanic,0.04543548387096775
2025-03-01,Social,Ethnicity - Native American,0.29308064516129034
2025-03-01,Social,Ethnicity - Native Hawaiian or Other Pacific Islander,-0.18038709677419354
2025-03-01,Social,Ethnicity - Other,-0.010758064516129033
2025-03-01,Social,Ethnicity - Prefer not to answer,-0.009274193548387096
2025-03-01,Social,Ethnicity - White/Caucasian,-0.017499999999999998
2025-03-01,Social,Gender - Female,0.054661290322580644
2025-03-01,Social,Gender - I prefer to self identify,0.0
2025-03-01,Social,Gender - Male,0.018564516129032257
2025-03-01,Social,Gender - Non-binary or gender fluid,0.3920967741935484
2025-03-01,Social,Gender - Prefer not to answer,-0.3870967741935484
2025-03-01,Social,Past Brand Recency - Amazon - I did not use in the past 30 days,0.17372580645161292
2025-03-01,Social,Past Brand Recency - Amazon - Less than once a week,0.08196774193548387
2025-03-01,Social,Past Brand Recency - Amazon - Once a week,0.06488709677419355
2025-03-01,Social,Past Brand Recency - Amazon - Several times a week,-0.0065322580645161285
2025-03-01,Social,Past Brand Recency - DoorDash - I did not use in the past 30 days,0.17669354838709678
2025-03-01,Social,Past Brand Recency - DoorDash - Less than once a week,0.14830645161290323
2025-03-01,Social,Past Brand Recency - DoorDash - Once a week,-0.01167741935483871
2025-03-01,Social,Past Brand Recency - DoorDash - Several times a week,-0.04024193548387097
2025-03-01,Social,Past Brand Recency - Grubhub - I did not use in the past 30 days,0.023774193548387095
2025-03-01,Social,Past Brand Recency - Grubhub - Less than once a week,-0.06680645161290323
2025-03-01,Social,Past Brand Recency - Grubhub - Once a week,0.03882258064516129
2025-03-01,Social,Past Brand Recency - Grubhub - Several times a week,-0.01874193548387097
2025-03-01,Social,Past Brand Recency - Instacart - I did not use in the past 30 days,-0.04867741935483871
2025-03-01,Social,Past Brand Recency - Instacart - Less than once a week,0.09603225806451612
2025-03-01,Social,Past Brand Recency - Instacart - Once a week,-0.04119354838709678
2025-03-01,Social,Past Brand Recency - Instacart - Several times a week,0.016193548387096773
2025-03-01,Social,Past Brand Recency - Uber Eats - I did not use in the past 30 days,-0.05164516129032258
2025-03-01,Social,Past Brand Recency - Uber Eats - Less than once a week,0.22303225806451613
2025-03-01,Social,Past Brand Recency - Uber Eats - Once a week,-0.02970967741935484
2025-03-01,Social,Past Brand Recency - Uber Eats - Several times a week,-0.005806451612903224
2025-03-01,Social,Past Brand Usage - Amazon,0.03509677419354839
2025-03-01,Social,Past Brand Usage - DoorDash,0.04014516129032258
2025-03-01,Social,Past Brand Usage - Grubhub,-0.03874193548387097
2025-03-01,Social,Past Brand Usage - Instacart,-0.005838709677419355
2025-03-01,Social,Past Brand Usage - Uber Eats,0.011193548387096774
2025-03-01,Social,Past Brand Usage - Used Competitor but NOT Used DoorDash,0.08509677419354839
2025-03-01,Tv,Age - 18-24,0.11475806451612904
2025-03-01,Tv,Age - 25-34,0.16756451612903225
2025-03-01,Tv,Age - 35-44,0.1459032258064516
2025-03-01,Tv,Age - 45-54,0.05216129032258064
2025-03-01,Tv,Any - Any,0.1181774193548387
2025-03-01,Tv,"Children in HH -  Yes, age 0-6",0.19511290322580643
2025-03-01,Tv,"Children in HH -  Yes, age 13-17",0.10461290322580645
2025-03-01,Tv,"Children in HH -  Yes, age 7-12",0.1975
2025-03-01,Tv,Children in HH - No,0.07006451612903226
2025-03-01,Tv,DashPass Benefit Awareness - $0 Delivery + 1 Other Benefit (DP aware non-users),0.043032258064516125
2025-03-01,Tv,DashPass Benefit Awareness - $0 Delivery + 1 Other Benefit (DP users),0.04075806451612903
2025-03-01,Tv,DashPass Use - Have not heard of it,0.030774193548387098
2025-03-01,Tv,DashPass Use - Heard of it but haven't used it,0.006661290322580644
2025-03-01,Tv,DashPass Use - Use it now,0.0445
2025-03-01,Tv,DashPass Use - Used in the past but do not use now,0.12229032258064516
2025-03-01,Tv,"Delivery Category -  Groceries (e.g., dairy, eggs, produce, meat, bread, snacks, pasta, etc.)",0.08256451612903225
2025-03-01,Tv,"Delivery Category -  Household Essentials (e.g., paper towels, toilet paper, cleaning supplies, organizers, etc.)",0.1049032258064516
2025-03-01,Tv,"Delivery Category -  Personal Care &amp; Beauty (e.g., cosmetics/makeup, bath and body, skincare, feminine care, etc.)",0.10235483870967742
2025-03-01,Tv,"Delivery Category -  Prepared Restaurant Food (e.g., pizza, Thai food, Mexican food, sushi, etc.)",0.10261290322580645
2025-03-01,Tv,Delivery Category - None of the above,0.6250967741935484
2025-03-01,Tv,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 1",0.21211290322580645
2025-03-01,Tv,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 10-19",0.16598387096774195
2025-03-01,Tv,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 2-3",0.16653225806451613
2025-03-01,Tv,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 20+",0.0996290322580645
2025-03-01,Tv,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 4-9",0.18880645161290321
2025-03-01,Tv,Ethnicity - Asian,-0.0044838709677419595
2025-03-01,Tv,Ethnicity - Black/African American,0.08061290322580646
2025-03-01,Tv,Ethnicity - Hispanic,0.3064516129032258
2025-03-01,Tv,Ethnicity - Native American,0.1946290322580645
2025-03-01,Tv,Ethnicity - Native Hawaiian or Other Pacific Islander,0.08727419354838709
2025-03-01,Tv,Ethnicity - Other,0.19748387096774192
2025-03-01,Tv,Ethnicity - Prefer not to answer,0.0
2025-03-01,Tv,Ethnicity - White/Caucasian,0.1283225806451613
2025-03-01,Tv,Gender - Female,0.12998387096774192
2025-03-01,Tv,Gender - I prefer to self identify,-0.41935483870967744
2025-03-01,Tv,Gender - Male,0.12083870967741936
2025-03-01,Tv,Gender - Non-binary or gender fluid,-0.7580645161290323
2025-03-01,Tv,Gender - Prefer not to answer,-0.3870967741935484
2025-03-01,Tv,Past Brand Recency - Amazon - I did not use in the past 30 days,0.03487096774193548
2025-03-01,Tv,Past Brand Recency - Amazon - Less than once a week,0.1119516129032258
2025-03-01,Tv,Past Brand Recency - Amazon - Once a week,0.18103225806451614
2025-03-01,Tv,Past Brand Recency - Amazon - Several times a week,0.13824193548387095
2025-03-01,Tv,Past Brand Recency - DoorDash - I did not use in the past 30 days,0.03937096774193548
2025-03-01,Tv,Past Brand Recency - DoorDash - Less than once a week,0.18698387096774194
2025-03-01,Tv,Past Brand Recency - DoorDash - Once a week,0.07164516129032258
2025-03-01,Tv,Past Brand Recency - DoorDash - Several times a week,0.10529032258064516
2025-03-01,Tv,Past Brand Recency - Grubhub - I did not use in the past 30 days,0.12109677419354839
2025-03-01,Tv,Past Brand Recency - Grubhub - Less than once a week,0.17600000000000002
2025-03-01,Tv,Past Brand Recency - Grubhub - Once a week,0.04393548387096774
2025-03-01,Tv,Past Brand Recency - Grubhub - Several times a week,0.13562903225806452
2025-03-01,Tv,Past Brand Recency - Instacart - I did not use in the past 30 days,0.14693548387096772
2025-03-01,Tv,Past Brand Recency - Instacart - Less than once a week,0.17785483870967742
2025-03-01,Tv,Past Brand Recency - Instacart - Once a week,0.2207741935483871
2025-03-01,Tv,Past Brand Recency - Instacart - Several times a week,0.04475806451612903
2025-03-01,Tv,Past Brand Recency - Uber Eats - I did not use in the past 30 days,0.09520967741935485
2025-03-01,Tv,Past Brand Recency - Uber Eats - Less than once a week,0.16091935483870967
2025-03-01,Tv,Past Brand Recency - Uber Eats - Once a week,0.15106451612903224
2025-03-01,Tv,Past Brand Recency - Uber Eats - Several times a week,0.06048387096774194
2025-03-01,Tv,Past Brand Usage - Amazon,0.13170967741935485
2025-03-01,Tv,Past Brand Usage - DoorDash,0.08443548387096775
2025-03-01,Tv,Past Brand Usage - Grubhub,0.09788709677419355
2025-03-01,Tv,Past Brand Usage - Instacart,0.12396774193548386
2025-03-01,Tv,Past Brand Usage - Uber Eats,0.10635483870967742
2025-03-01,Tv,Past Brand Usage - Used Competitor but NOT Used DoorDash,0.5710967741935484
2025-04-01,Any,Age - 18-24,0.2507258064516129
2025-04-01,Any,Age - 25-34,0.08493548387096775
2025-04-01,Any,Age - 35-44,0.11169354838709677
2025-04-01,Any,Age - 45-54,0.0686774193548387
2025-04-01,Any,Any - Any,0.08074193548387097
2025-04-01,Any,"Children in HH -  Yes, age 0-6",0.22732258064516128
2025-04-01,Any,"Children in HH -  Yes, age 13-17",0.06475806451612903
2025-04-01,Any,"Children in HH -  Yes, age 7-12",0.15716129032258064
2025-04-01,Any,Children in HH - No,-0.015096774193548386
2025-04-01,Any,DashPass Benefit Awareness - $0 Delivery + 1 Other Benefit (DP aware non-users),0.4721774193548387
2025-04-01,Any,DashPass Benefit Awareness - $0 Delivery + 1 Other Benefit (DP users),0.053887096774193545
2025-04-01,Any,DashPass Use - Have not heard of it,0.1813709677419355
2025-04-01,Any,DashPass Use - Heard of it but haven't used it,0.12174193548387097
2025-04-01,Any,DashPass Use - Use it now,0.05679032258064516
2025-04-01,Any,DashPass Use - Used in the past but do not use now,0.0767258064516129
2025-04-01,Any,"Delivery Category -  Groceries (e.g., dairy, eggs, produce, meat, bread, snacks, pasta, etc.)",0.11259677419354838
2025-04-01,Any,"Delivery Category -  Household Essentials (e.g., paper towels, toilet paper, cleaning supplies, organizers, etc.)",0.03120967741935484
2025-04-01,Any,"Delivery Category -  Personal Care &amp; Beauty (e.g., cosmetics/makeup, bath and body, skincare, feminine care, etc.)",0.08858064516129033
2025-04-01,Any,"Delivery Category -  Prepared Restaurant Food (e.g., pizza, Thai food, Mexican food, sushi, etc.)",0.0640967741935484
2025-04-01,Any,Delivery Category - None of the above,0.27056451612903226
2025-04-01,Any,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 1",0.11745161290322581
2025-04-01,Any,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 10-19",0.12325806451612904
2025-04-01,Any,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 2-3",0.11053225806451612
2025-04-01,Any,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 20+",0.13401612903225804
2025-04-01,Any,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 4-9",0.10153225806451613
2025-04-01,Any,Ethnicity - Asian,0.36250000000000004
2025-04-01,Any,Ethnicity - Black/African American,0.32941935483870965
2025-04-01,Any,Ethnicity - Hispanic,0.4675322580645161
2025-04-01,Any,Ethnicity - Native American,-0.3704354838709677
2025-04-01,Any,Ethnicity - Native Hawaiian or Other Pacific Islander,0.0
2025-04-01,Any,Ethnicity - Other,0.0
2025-04-01,Any,Ethnicity - Prefer not to answer,-0.1935483870967742
2025-04-01,Any,Ethnicity - White/Caucasian,0.06943548387096773
2025-04-01,Any,Gender - Female,0.20712903225806453
2025-04-01,Any,Gender - I prefer to self identify,0.0
2025-04-01,Any,Gender - Male,0.011629032258064513
2025-04-01,Any,Gender - Non-binary or gender fluid,-0.23870967741935484
2025-04-01,Any,Gender - Prefer not to answer,0.0
2025-04-01,Any,Past Brand Recency - Amazon - I did not use in the past 30 days,0.007258064516129029
2025-04-01,Any,Past Brand Recency - Amazon - Less than once a week,0.09403225806451614
2025-04-01,Any,Past Brand Recency - Amazon - Once a week,0.155
2025-04-01,Any,Past Brand Recency - Amazon - Several times a week,0.3313225806451613
2025-04-01,Any,Past Brand Recency - DoorDash - I did not use in the past 30 days,1.2286290322580644
2025-04-01,Any,Past Brand Recency - DoorDash - Less than once a week,0.013693548387096778
2025-04-01,Any,Past Brand Recency - DoorDash - Once a week,0.006177419354838709
2025-04-01,Any,Past Brand Recency - DoorDash - Several times a week,0.22811290322580646
2025-04-01,Any,Past Brand Recency - Grubhub - I did not use in the past 30 days,0.20882258064516127
2025-04-01,Any,Past Brand Recency - Grubhub - Less than once a week,0.10911290322580644
2025-04-01,Any,Past Brand Recency - Grubhub - Once a week,0.22161290322580646
2025-04-01,Any,Past Brand Recency - Grubhub - Several times a week,0.06517741935483871
2025-04-01,Any,Past Brand Recency - Instacart - I did not use in the past 30 days,0.3185806451612903
2025-04-01,Any,Past Brand Recency - Instacart - Less than once a week,0.006338709677419352
2025-04-01,Any,Past Brand Recency - Instacart - Once a week,-0.0312741935483871
2025-04-01,Any,Past Brand Recency - Instacart - Several times a week,0.03382258064516128
2025-04-01,Any,Past Brand Recency - Uber Eats - I did not use in the past 30 days,0.1667741935483871
2025-04-01,Any,Past Brand Recency - Uber Eats - Less than once a week,0.11056451612903224
2025-04-01,Any,Past Brand Recency - Uber Eats - Once a week,0.1466290322580645
2025-04-01,Any,Past Brand Recency - Uber Eats - Several times a week,0.062080645161290325
2025-04-01,Any,Past Brand Usage - Amazon,0.13964516129032256
2025-04-01,Any,Past Brand Usage - DoorDash,0.06277419354838709
2025-04-01,Any,Past Brand Usage - Grubhub,0.07148387096774195
2025-04-01,Any,Past Brand Usage - Instacart,0.030774193548387094
2025-04-01,Any,Past Brand Usage - Uber Eats,0.04551612903225807
2025-04-01,Any,Past Brand Usage - Used Competitor but NOT Used DoorDash,0.5015
2025-04-01,Digital,Age - 18-24,0.23374193548387098
2025-04-01,Digital,Age - 25-34,0.12000000000000001
2025-04-01,Digital,Age - 35-44,0.09543548387096774
2025-04-01,Digital,Age - 45-54,-0.012903225806451613
2025-04-01,Digital,Any - Any,0.05845161290322581
2025-04-01,Digital,"Children in HH -  Yes, age 0-6",0.2659354838709677
2025-04-01,Digital,"Children in HH -  Yes, age 13-17",-0.14172580645161292
2025-04-01,Digital,"Children in HH -  Yes, age 7-12",0.08996774193548387
2025-04-01,Digital,Children in HH - No,0.05879032258064516
2025-04-01,Digital,DashPass Benefit Awareness - $0 Delivery + 1 Other Benefit (DP aware non-users),0.07414516129032257
2025-04-01,Digital,DashPass Benefit Awareness - $0 Delivery + 1 Other Benefit (DP users),0.03406451612903226
2025-04-01,Digital,DashPass Use - Have not heard of it,0.02217741935483871
2025-04-01,Digital,DashPass Use - Heard of it but haven't used it,0.0006612903225806457
2025-04-01,Digital,DashPass Use - Use it now,0.017806451612903226
2025-04-01,Digital,DashPass Use - Used in the past but do not use now,0.1089032258064516
2025-04-01,Digital,"Delivery Category -  Groceries (e.g., dairy, eggs, produce, meat, bread, snacks, pasta, etc.)",0.025725806451612904
2025-04-01,Digital,"Delivery Category -  Household Essentials (e.g., paper towels, toilet paper, cleaning supplies, organizers, etc.)",0.005677419354838709
2025-04-01,Digital,"Delivery Category -  Personal Care &amp; Beauty (e.g., cosmetics/makeup, bath and body, skincare, feminine care, etc.)",0.03569354838709678
2025-04-01,Digital,"Delivery Category -  Prepared Restaurant Food (e.g., pizza, Thai food, Mexican food, sushi, etc.)",0.025306451612903225
2025-04-01,Digital,Delivery Category - None of the above,-0.10359677419354839
2025-04-01,Digital,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 1",-0.10598387096774194
2025-04-01,Digital,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 10-19",0.1479032258064516
2025-04-01,Digital,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 2-3",-0.013161290322580645
2025-04-01,Digital,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 20+",0.08304838709677419
2025-04-01,Digital,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 4-9",-0.01420967741935484
2025-04-01,Digital,Ethnicity - Asian,-0.24864516129032257
2025-04-01,Digital,Ethnicity - Black/African American,0.15164516129032257
2025-04-01,Digital,Ethnicity - Hispanic,-0.06558064516129032
2025-04-01,Digital,Ethnicity - Native American,0.15416129032258064
2025-04-01,Digital,Ethnicity - Native Hawaiian or Other Pacific Islander,0.12948387096774194
2025-04-01,Digital,Ethnicity - Other,-0.2886774193548387
2025-04-01,Digital,Ethnicity - Prefer not to answer,-0.015532258064516143
2025-04-01,Digital,Ethnicity - White/Caucasian,0.0725
2025-04-01,Digital,Gender - Female,0.07864516129032259
2025-04-01,Digital,Gender - I prefer to self identify,-0.35338709677419355
2025-04-01,Digital,Gender - Male,0.041241935483870965
2025-04-01,Digital,Gender - Non-binary or gender fluid,-0.060064516129032255
2025-04-01,Digital,Gender - Prefer not to answer,-0.5215483870967742
2025-04-01,Digital,Past Brand Recency - Amazon - I did not use in the past 30 days,-0.10243548387096774
2025-04-01,Digital,Past Brand Recency - Amazon - Less than once a week,0.04053225806451613
2025-04-01,Digital,Past Brand Recency - Amazon - Once a week,0.08717741935483872
2025-04-01,Digital,Past Brand Recency - Amazon - Several times a week,0.14985483870967742
2025-04-01,Digital,Past Brand Recency - DoorDash - I did not use in the past 30 days,0.1285
2025-04-01,Digital,Past Brand Recency - DoorDash - Less than once a week,0.049451612903225806
2025-04-01,Digital,Past Brand Recency - DoorDash - Once a week,0.04174193548387097
2025-04-01,Digital,Past Brand Recency - DoorDash - Several times a week,0.0430483870967742
2025-04-01,Digital,Past Brand Recency - Grubhub - I did not use in the past 30 days,0.08961290322580645
2025-04-01,Digital,Past Brand Recency - Grubhub - Less than once a week,0.17820967741935484
2025-04-01,Digital,Past Brand Recency - Grubhub - Once a week,0.21859677419354837
2025-04-01,Digital,Past Brand Recency - Grubhub - Several times a week,-0.07612903225806451
2025-04-01,Digital,Past Brand Recency - Instacart - I did not use in the past 30 days,0.1542741935483871
2025-04-01,Digital,Past Brand Recency - Instacart - Less than once a week,-0.02558064516129032
2025-04-01,Digital,Past Brand Recency - Instacart - Once a week,0.14898387096774193
2025-04-01,Digital,Past Brand Recency - Instacart - Several times a week,-0.02646774193548387
2025-04-01,Digital,Past Brand Recency - Uber Eats - I did not use in the past 30 days,-0.005596774193548387
2025-04-01,Digital,Past Brand Recency - Uber Eats - Less than once a week,0.29408064516129034
2025-04-01,Digital,Past Brand Recency - Uber Eats - Once a week,0.0855967741935484
2025-04-01,Digital,Past Brand Recency - Uber Eats - Several times a week,0.0652741935483871
2025-04-01,Digital,Past Brand Usage - Amazon,0.02935483870967742
2025-04-01,Digital,Past Brand Usage - DoorDash,0.061838709677419355
2025-04-01,Digital,Past Brand Usage - Grubhub,0.0902741935483871
2025-04-01,Digital,Past Brand Usage - Instacart,0.06179032258064516
2025-04-01,Digital,Past Brand Usage - Uber Eats,0.07411290322580645
2025-04-01,Digital,Past Brand Usage - Used Competitor but NOT Used DoorDash,-0.00985483870967742
2025-04-01,Social,Age - 18-24,0.0477258064516129
2025-04-01,Social,Age - 25-34,-0.0005645161290322592
2025-04-01,Social,Age - 35-44,0.02088709677419355
2025-04-01,Social,Age - 45-54,0.03361290322580645
2025-04-01,Social,Any - Any,0.010935483870967742
2025-04-01,Social,"Children in HH -  Yes, age 0-6",0.012145161290322578
2025-04-01,Social,"Children in HH -  Yes, age 13-17",0.023935483870967743
2025-04-01,Social,"Children in HH -  Yes, age 7-12",0.022161290322580646
2025-04-01,Social,Children in HH - No,0.0014677419354838712
2025-04-01,Social,DashPass Benefit Awareness - $0 Delivery + 1 Other Benefit (DP aware non-users),0.0762741935483871
2025-04-01,Social,DashPass Benefit Awareness - $0 Delivery + 1 Other Benefit (DP users),-0.023725806451612905
2025-04-01,Social,DashPass Use - Have not heard of it,0.12391935483870968
2025-04-01,Social,DashPass Use - Heard of it but haven't used it,0.07353225806451613
2025-04-01,Social,DashPass Use - Use it now,-0.0225
2025-04-01,Social,DashPass Use - Used in the past but do not use now,0.0525
2025-04-01,Social,"Delivery Category -  Groceries (e.g., dairy, eggs, produce, meat, bread, snacks, pasta, etc.)",0.02425806451612903
2025-04-01,Social,"Delivery Category -  Household Essentials (e.g., paper towels, toilet paper, cleaning supplies, organizers, etc.)",0.016145161290322584
2025-04-01,Social,"Delivery Category -  Personal Care &amp; Beauty (e.g., cosmetics/makeup, bath and body, skincare, feminine care, etc.)",-0.0035000000000000005
2025-04-01,Social,"Delivery Category -  Prepared Restaurant Food (e.g., pizza, Thai food, Mexican food, sushi, etc.)",0.009903225806451612
2025-04-01,Social,Delivery Category - None of the above,0.47450000000000003
2025-04-01,Social,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 1",0.03674193548387097
2025-04-01,Social,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 10-19",-0.01303225806451613
2025-04-01,Social,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 2-3",0.026064516129032256
2025-04-01,Social,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 20+",0.01675806451612903
2025-04-01,Social,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control  - 4-9",0.014306451612903228
2025-04-01,Social,Ethnicity - Asian,0.22758064516129034
2025-04-01,Social,Ethnicity - Black/African American,0.0649516129032258
2025-04-01,Social,Ethnicity - Hispanic,0.04382258064516129
2025-04-01,Social,Ethnicity - Native American,0.2477741935483871
2025-04-01,Social,Ethnicity - Native Hawaiian or Other Pacific Islander,0.806241935483871
2025-04-01,Social,Ethnicity - Other,0.2647258064516129
2025-04-01,Social,Ethnicity - Prefer not to answer,0.14772580645161287
2025-04-01,Social,Ethnicity - White/Caucasian,-0.009274193548387096
2025-04-01,Social,Gender - Female,0.0387258064516129
2025-04-01,Social,Gender - I prefer to self identify,-0.4381774193548387
2025-04-01,Social,Gender - Male,-0.011516129032258064
2025-04-01,Social,Gender - Non-binary or gender fluid,1.6978709677419355
2025-04-01,Social,Gender - Prefer not to answer,-0.13329032258064516
2025-04-01,Social,Past Brand Recency - Amazon - I did not use in the past 30 days,-0.0006129032258064535
2025-04-01,Social,Past Brand Recency - Amazon - Less than once a week,-0.005951612903225806
2025-04-01,Social,Past Brand Recency - Amazon - Once a week,0.02224193548387097
2025-04-01,Social,Past Brand Recency - Amazon - Several times a week,0.024967741935483873
